date,adj_close,close,high,low,open,volume,return,volatility
2001-01-19,85.30976867675781,134.015625,136.1875,133.875,136.1875,7782500,-0.005680500811500067,0.013486355014565748
2001-01-22,85.87673950195312,134.90625,135.78125,133.5625,134.25,7050900,0.006645680307799884,0.006889015537274894
2001-01-23,86.55306243896484,135.96875,136.65625,134.15625,134.46875,8463100,0.0078758397034977,0.006896508704841116
2001-01-24,86.81172180175781,136.375,137.3125,135.84375,136.25,6199900,0.0029878188922087823,0.00647721952372782
2001-01-25,86.59285736083984,136.03125,137.25,135.65625,136.25,10818300,-0.0025206232813932417,0.0050917487855218465
2001-01-26,86.49339294433594,135.875,136.125,134.453125,135.15625,7136800,-0.0011486331265794236,0.005223787632642863
2001-01-29,86.95491790771484,136.60000610351562,136.89999389648438,135.3699951171875,135.5,6705900,0.0053358314886153835,0.00501061525811843
2001-01-30,87.71880340576172,137.8000030517578,137.9199981689453,135.7899932861328,136.3000030517578,7069100,0.008784750326678914,0.00521986518592588
2001-01-31,87.2223129272461,137.02000427246094,138.6999969482422,136.60000610351562,137.39999389648438,9706900,-0.00566036837462125,0.005973840144174525
2001-02-01,87.80157470703125,137.92999267578125,137.9499969482422,136.25,137.10000610351562,8239100,0.00664128138188369,0.005604993064314668
2001-02-02,85.80908966064453,134.8000030517578,137.99000549316406,134.75,137.39999389648438,8276600,-0.022692596173631396,0.009519758099047137
2001-02-05,86.43927764892578,135.7899932861328,135.94000244140625,134.75,134.8000030517578,4352900,0.0073441410382972805,0.009571263534897201
2001-02-06,86.18464660644531,135.38999938964844,136.6999969482422,135.22000122070312,135.3000030517578,7106700,-0.0029456802140163107,0.009276348650500244
2001-02-07,85.73908233642578,134.69000244140625,135.39999389648438,133.67999267578125,134.72000122070312,5748700,-0.005170226393366173,0.00930521733393813
2001-02-08,84.73965454101562,133.1199951171875,135.39999389648438,133.10000610351562,134.8000030517578,5943300,-0.011656450336035462,0.009879675580783348
2001-02-09,83.92485046386719,131.83999633789062,133.35000610351562,131.25999450683594,133.35000610351562,9913000,-0.0096153757981291,0.010146672738784161
2001-02-12,84.88607025146484,133.35000610351562,133.5,131.6999969482422,131.6999969482422,5804400,0.011453351088959618,0.010861852824448851
2001-02-13,84.19220733642578,132.25999450683594,134.1699981689453,132.0,133.6999969482422,6587600,-0.008174064842813356,0.010235761373157628
2001-02-14,84.0649185180664,132.05999755859375,132.64999389648438,130.66000366210938,132.64999389648438,8400100,-0.0015121499814658712,0.010247189327041734
2001-02-15,84.87971496582031,133.33999633789062,133.52000427246094,131.99000549316406,132.83999633789062,5929800,0.009692554921704843,0.010625551856238206
2001-02-16,83.00819396972656,130.39999389648438,131.2899932861328,129.3000030517578,131.0,6434900,-0.022048916470314928,0.010496371941502576
2001-02-20,81.72869110107422,128.38999938964844,131.13999938964844,128.10000610351562,131.0399932861328,5760000,-0.015414069025429078,0.010407769632005216
2001-02-21,79.96543884277344,125.62000274658205,128.83999633789062,125.5,127.9000015258789,10910800,-0.0215748629662329,0.011501739676868612
2001-02-22,80.08634185791016,125.80999755859376,126.54000091552734,123.0199966430664,126.3499984741211,21281600,0.001512456677739582,0.011835123432134735
2001-02-23,79.54527282714844,124.95999908447266,125.54000091552734,121.8000030517578,125.08000183105467,20173000,-0.006756207699036287,0.011709434154860636
2001-02-26,81.2385482788086,127.62000274658205,127.62000274658205,124.5,125.8000030517578,11503700,0.02128684124198199,0.014472453494928057
2001-02-27,80.48738861083984,126.44000244140624,127.83999633789062,125.51000213623048,126.8000030517578,11415000,-0.009246201847518898,0.013605475538894433
2001-02-28,78.90235900878906,123.9499969482422,126.83999633789062,123.2699966430664,126.75,14825800,-0.019693178148410206,0.014350293504237185
2001-03-01,79.31607818603516,124.5999984741211,124.5999984741211,121.75,124.0500030517578,14672000,0.005244062459721643,0.014757950847648117
2001-03-02,78.6859359741211,123.61000061035156,125.6500015258789,122.3000030517578,122.5,12564300,-0.007945408313750124,0.01373229810488755
2001-03-05,79.40525817871094,124.73999786376952,124.77999877929688,123.80999755859376,124.1500015258789,5293200,0.00914163294101078,0.013592882737774375
2001-03-06,80.25823974609375,126.08000183105467,127.75,125.48999786376952,126.3499984741211,6917000,0.010742376064080128,0.013741907992180087
2001-03-07,80.83112335205078,126.9800033569336,127.04000091552734,125.76000213623048,126.9000015258789,6371700,0.007138336871892692,0.012027183310605429
2001-03-08,80.9202651977539,127.12000274658205,127.23999786376952,126.13999938964844,126.5999984741211,6055000,0.0011025309965926322,0.012026480723794444
2001-03-09,78.52677154541016,123.36000061035156,126.0999984741211,123.11000061035156,126.0999984741211,10020300,-0.029578367330011512,0.015380907198169728
2001-03-12,75.16571807861328,118.08000183105467,122.5,117.75,122.33999633789062,13972900,-0.04280154631300992,0.01809210461654741
2001-03-13,76.40066528320312,120.0199966430664,120.44000244140624,117.52999877929688,119.4000015258789,12888000,0.0164294951044075,0.01959071629533592
2001-03-14,74.89200592041016,117.6500015258789,119.29000091552734,115.75,117.0500030517578,19883400,-0.019746668750839524,0.019595174007369067
2001-03-15,74.91106414794922,117.68000030517578,118.86000061035156,117.36000061035156,118.4499969482422,10370300,0.0002549832461351542,0.01936678021403949
2001-03-16,73.40853118896484,115.01000213623048,117.4000015258789,114.80999755859376,117.12999725341795,58514600,-0.022688631560343953,0.02011800722941041
2001-03-19,74.90216064453125,117.3499984741211,117.69000244140624,114.81999969482422,115.76000213623048,10067800,0.020346024645046645,0.021388782036863955
2001-03-20,72.89158630371094,114.1999969482422,118.45999908447266,114.11000061035156,117.9000015258789,15083900,-0.02684279136632073,0.02144548566916016
2001-03-21,71.6533203125,112.26000213623048,115.26000213623048,111.9000015258789,114.18000030517578,19004600,-0.016987695830595895,0.020692225303828547
2001-03-22,70.92564392089844,111.12000274658205,112.5999984741211,108.04000091552734,112.0199966430664,28624800,-0.010154991697443716,0.020197398003988117
2001-03-23,73.0702896118164,114.4800033569336,114.66000366210938,111.5,113.25,12861700,0.030237585738854822,0.023403330311113118
2001-03-26,74.00215911865234,115.94000244140624,116.2699966430664,114.7699966430664,115.6999969482422,9943800,0.012753310985854416,0.02041503981421823
2001-03-27,75.51486206054688,118.30999755859376,118.6500015258789,115.27999877929688,115.62000274658205,12880700,0.020441565182692356,0.020844512612817796
2001-03-28,73.42772674560547,115.04000091552734,116.9499969482422,114.9000015258789,116.9000015258789,10953300,-0.02763922500671956,0.02175279403538789
2001-03-29,73.70854949951172,115.4800033569336,116.5,112.13999938964844,114.6999969482422,12060300,0.003824777798196788,0.021823598316555788
2001-03-30,74.48088073730469,116.69000244140624,116.69000244140624,114.5,115.5500030517578,9183600,0.010477996616718999,0.020769315569329327
2001-04-02,72.89158630371094,114.1999969482422,117.37999725341795,113.8000030517578,116.3000030517578,10561000,-0.021338636053370053,0.020782185208830056
2001-04-03,70.45970916748047,110.38999938964844,114.1500015258789,110.05999755859376,113.9800033569336,12836000,-0.03336250140462382,0.021711408685877648
2001-04-04,70.75333404541016,110.8499984741211,112.0999984741211,109.3000030517578,110.56999969482422,14884300,0.004167035845783262,0.021241523305142
2001-04-05,73.4340591430664,115.0500030517578,115.48999786376952,112.5,113.3000030517578,21522800,0.03788908105954758,0.02418503459618634
2001-04-06,72.317138671875,113.3000030517578,114.4000015258789,112.05999755859376,113.98999786376952,14937800,-0.015210777519168994,0.02288901027281592
2001-04-09,73.12135314941406,114.55999755859376,114.98999786376952,112.77999877929688,114.0,9034300,0.011120869134137346,0.022787204925536302
2001-04-10,74.455322265625,116.6500015258789,117.75,115.16999816894533,115.4499969482422,17873600,0.018243750103225764,0.022567359064284358
2001-04-11,74.50643157958984,116.7300033569336,118.98999786376952,116.13999938964844,118.77999877929688,12722300,0.000685827946919737,0.02056666029364605
2001-04-12,75.85955810546875,118.8499984741211,118.94000244140624,115.95999908447266,116.3000030517578,9233200,0.018161527081473894,0.021224309067267733
2001-04-16,75.06172180175781,117.5999984741211,118.88999938964844,116.91000366210938,118.29000091552734,7350000,-0.010517459116940464,0.021448814464886813
2001-04-17,76.12125396728516,119.26000213623048,119.66000366210938,117.0199966430664,117.30999755859376,10924700,0.014115677582042574,0.020245476627261477
2001-04-18,79.146728515625,124.0,126.0,120.69000244140624,121.05999755859376,32481600,0.0397450761266549,0.01813162967177389
2001-04-19,80.19988250732422,125.6500015258789,125.83999633789062,123.58000183105467,124.25,13809900,0.013306463918378197,0.017931121493561887
2001-04-20,79.4658203125,124.5,125.4000015258789,123.66000366210938,124.9000015258789,7626700,-0.009152419513835386,0.01673504321361093
2001-04-23,78.02333068847656,122.23999786376952,123.88999938964844,121.91000366210938,123.6500015258789,8451800,-0.01815262760024483,0.017208533590113973
2001-04-24,77.6020736694336,121.58000183105467,123.6500015258789,121.0999984741211,122.5199966430664,10044700,-0.0053991822991552585,0.017637198604053796
2001-04-25,78.61692810058594,123.16999816894533,123.66999816894533,120.9499969482422,121.41999816894533,8249000,0.01307777853219716,0.01731481325376137
2001-04-26,78.968017578125,123.72000122070312,125.22000122070312,123.5,123.7300033569336,10590400,0.004465397904799717,0.017237015435332497
2001-04-27,80.2828598022461,125.77999877929688,125.83999633789062,124.1999969482422,124.91999816894533,7938700,0.016650481233983605,0.017124473360132158
2001-04-30,80.84451293945312,126.66000366210938,127.2699966430664,124.66999816894533,126.4499969482422,10766900,0.00699638170896022,0.01613567182394458
2001-05-01,81.09346008300781,127.0500030517578,127.1500015258789,124.5999984741211,125.06999969482422,10578000,0.0030791045189673127,0.016014844213789625
2001-05-02,80.9466552734375,126.81999969482422,127.69000244140624,126.0,127.41000366210938,9572900,-0.0018103372798808914,0.01103645886907824
2001-05-03,79.91902923583984,125.20999908447266,126.1500015258789,124.22000122070312,126.12999725341795,9926200,-0.012695163335639692,0.011218300854316037
2001-05-04,81.278564453125,127.33999633789062,127.3499984741211,123.44000244140624,123.6500015258789,12145300,0.0170113990016163,0.011949924369782145
2001-05-07,80.57648468017578,126.23999786376952,127.37999725341795,126.2300033569336,126.86000061035156,7185200,-0.008638279454652342,0.01041934711899528
2001-05-08,80.53816223144531,126.18000030517578,127.0999984741211,125.55999755859376,126.86000061035156,6952600,-0.00047526583974188963,0.010074588163296126
2001-05-09,80.19988250732422,125.6500015258789,126.5500030517578,125.05999755859376,125.25,9507400,-0.004200339023736177,0.00977741795247789
2001-05-10,80.4360580444336,126.0199966430664,127.5,125.7699966430664,127.26000213623048,6872400,0.002944648728168131,0.00974725390236013
2001-05-11,79.88070678710938,125.1500015258789,126.48999786376952,124.4000015258789,126.0,7734400,-0.00690362752231799,0.008556226195340952
2001-05-14,80.0403060913086,125.4000015258789,125.44000244140624,124.45999908447266,124.9000015258789,7914000,0.001997602852192637,0.008210650324625552
2001-05-15,80.4104995727539,125.9800033569336,126.5,124.8499984741211,125.5500030517578,9782200,0.004625213907473391,0.008309312860889076
2001-05-16,82.30618286132812,128.9499969482422,129.1999969482422,124.62000274658205,124.83999633789062,14909000,0.02357511916310906,0.011307900322247988
2001-05-17,82.43382263183594,129.14999389648438,130.0800018310547,128.55999755859375,129.0,11824600,0.0015509651258267532,0.010124975782083788
2001-05-18,82.81041717529297,129.74000549316406,129.74000549316406,128.10000610351562,129.08999633789062,6683100,0.004568421405831247,0.008925591886801832
2001-05-21,84.02957153320312,131.64999389648438,131.83999633789062,129.14999389648438,129.83999633789062,11531500,0.014721661187388824,0.008916644737099676
2001-05-22,83.9210433959961,131.47999572753906,132.08999633789062,131.07000732421875,131.8300018310547,8342700,-0.001291288847905192,0.008968181615708778
2001-05-23,82.49768829345703,129.25,131.0500030517578,129.25,131.0500030517578,12330800,-0.016960722543376106,0.010973360591237767
2001-05-24,82.74024200439453,129.6300048828125,130.0,128.5500030517578,129.47000122070312,7902800,0.0029400764627660614,0.010973357823076341
2001-05-25,81.76368713378906,128.10000610351562,129.6999969482422,127.9000015258789,129.64999389648438,7425000,-0.011802813559098624,0.011552871842616554
2001-05-29,81.11260986328125,127.08000183105467,128.35000610351562,126.9000015258789,128.22000122070312,9003900,-0.007962562247161076,0.012010962530648707
2001-05-30,79.97650909423828,125.3000030517578,127.08999633789062,125.0,126.58999633789062,10041800,-0.014006914964191486,0.012868957046905974
2001-05-31,80.39136505126953,125.9499969482422,126.76000213623048,125.26000213623048,125.43000030517578,9874200,0.005187501042724696,0.010058921281893481
2001-06-01,80.88922119140625,126.7300033569336,127.0999984741211,125.12000274658205,126.1999969482422,8848300,0.006192984736727913,0.010359294214568831
2001-06-04,81.278564453125,127.33999633789062,127.43000030517578,126.08000183105467,126.8000030517578,5623500,0.004813327268989198,0.010376406782874891
2001-06-05,82.21044158935547,128.8000030517578,129.22999572753906,127.2699966430664,127.48999786376952,9115400,0.011465421358997974,0.009836803151233442
2001-06-06,81.52747344970703,127.7300033569336,128.8300018310547,127.36000061035156,128.8300018310547,12064900,-0.008307450849937004,0.010017893346839559
2001-06-07,81.82107543945312,128.19000244140625,128.35000610351562,127.0,127.0500030517578,7355300,0.003601339328139108,0.008839363549511942
2001-06-08,81.06153106689453,127.0,127.87000274658205,126.13999938964844,127.6999969482422,8170600,-0.009283114273675008,0.009107622729346133
2001-06-11,80.48710632324219,126.0999984741211,126.98999786376952,125.41000366210938,126.70999908447266,7012200,-0.007086626188022915,0.008655056148197551
2001-06-12,80.3467025756836,125.87999725341795,126.73999786376952,124.04000091552734,124.86000061035156,9364400,-0.001744656807020406,0.00836061550020501
2001-06-13,79.65731048583984,124.8000030517578,126.58000183105467,124.6500015258789,126.16999816894533,7629400,-0.008579553743442991,0.007553662022757714
2001-06-14,77.87010955810547,122.0,124.3000030517578,121.75,124.18000030517578,12603000,-0.022435921340455134,0.009961082311883073
2001-06-15,77.9956283569336,121.8499984741211,122.4000015258789,120.4000015258789,120.91000366210938,16821100,-0.0012295207039254574,0.009452204245673307
2001-06-18,77.61796569824219,121.26000213623048,122.44000244140624,120.91000366210938,121.6500015258789,11368300,-0.004841988882059112,0.008945216174149536
2001-06-19,77.95720672607422,121.79000091552734,122.88999938964844,120.88999938964844,122.37999725341795,7732300,0.004370763400626032,0.007703031969871834
2001-06-20,78.36686706542969,122.43000030517578,122.86000061035156,121.0999984741211,121.19000244140624,8787200,0.005254941988976025,0.008332528824521629
2001-06-21,79.25659942626953,123.81999969482422,124.30999755859376,122.1500015258789,122.22000122070312,12259100,0.01135342143415552,0.009427372008070718
2001-06-22,78.6357192993164,122.8499984741211,123.58999633789062,122.16000366210938,123.48999786376952,12212000,-0.007833962389709792,0.00933798388833145
2001-06-25,77.91234588623047,121.72000122070312,123.44000244140624,121.5,123.27999877929688,8406800,-0.00919818695525676,0.009456811253364103
2001-06-26,77.8035659790039,121.5500030517578,122.38999938964844,120.56999969482422,120.9000015258789,8005800,-0.0013966329875160222,0.009464578964673004
2001-06-27,77.75878143310547,121.4800033569336,122.23999786376952,120.91000366210938,121.5999984741211,10105100,-0.0005758921683810536,0.009320260250806024
2001-06-28,78.18763732910156,122.1500015258789,123.94000244140624,121.93000030517578,122.0,10269300,0.005515295937033482,0.006489752079041025
2001-06-29,78.4756851196289,122.5999984741211,124.01000213623048,122.26000213623048,122.8000030517578,9824200,0.0036839700582962376,0.006560012813200096
2001-07-02,79.45502471923828,124.12999725341795,124.31999969482422,122.62000274658205,122.8000030517578,8522200,0.012479598681396586,0.0072084871209468025
2001-07-03,79.43582153320312,124.0999984741211,124.0999984741211,123.0500030517578,123.9800033569336,3303100,-0.00024167227874516417,0.007213473784099652
2001-07-05,77.88679504394531,121.68000030517578,123.6500015258789,121.66000366210938,123.06999969482422,5517900,-0.019500388385983447,0.009740799599548194
2001-07-06,76.20331573486328,119.0500030517578,121.48999786376952,119.0500030517578,121.30999755859376,11665900,-0.02161404706461123,0.010779877663886333
2001-07-09,76.61940002441406,119.6999969482422,120.54000091552734,119.1999969482422,119.48999786376952,8339300,0.005459839393719301,0.01105272301211629
2001-07-10,75.69768524169922,118.26000213623048,120.63999938964844,118.20999908447266,120.29000091552734,8630700,-0.012030032153086623,0.011276318482731893
2001-07-11,75.77447509765625,118.37999725341795,118.88999938964844,117.08999633789062,118.0999984741211,15328600,0.0010146720363597428,0.01133580928785133
2001-07-12,77.57315826416016,121.19000244140624,121.47000122070312,119.30999755859376,119.5,12002800,0.023737162131984624,0.014087075849559937
2001-07-13,78.2452621459961,122.23999786376952,122.31999969482422,120.62000274658205,120.83999633789062,10433800,0.00866404324788217,0.014261871871132292
2001-07-16,77.26593780517578,120.70999908447266,122.27999877929688,120.29000091552734,121.7699966430664,6915300,-0.012516351489157973,0.014730194156816909
2001-07-17,77.98920440673828,121.83999633789062,121.9499969482422,119.83000183105467,120.1999969482422,7469800,0.009361256416108521,0.014432429906256984
2001-07-18,77.45791625976562,121.01000213623048,121.63999938964844,120.05999755859376,120.55999755859376,7709300,-0.006812165352979571,0.01450467785634751
2001-07-19,78.13640594482422,122.06999969482422,122.9800033569336,120.76000213623048,122.18000030517578,10082900,0.008759586314199153,0.013527977258731248
2001-07-20,77.66915893554688,121.33999633789062,121.94000244140624,120.91999816894533,121.1500015258789,6705800,-0.005980202824269698,0.011443715410135044
2001-07-23,76.13932037353516,118.9499969482422,121.87999725341795,118.9499969482422,121.8000030517578,8065200,-0.019696715524805897,0.013217823304233834
2001-07-24,75.4032211303711,117.8000030517578,119.1999969482422,116.75,119.0,12269000,-0.00966787663714519,0.01300932845871645
2001-07-25,76.23538208007812,119.0999984741211,119.4800033569336,117.45999908447266,117.91999816894533,12088500,0.011035614504968372,0.01349972535870483
2001-07-26,77.03543853759766,120.3499984741211,120.8499984741211,118.55999755859376,119.05999755859376,12898200,0.010495382166370026,0.011487099922092917
2001-07-27,77.32989501953125,120.80999755859376,121.3499984741211,119.91000366210938,120.83000183105467,8478800,0.003822177734149168,0.011148611519063078
2001-07-30,77.3554916381836,120.8499984741211,121.3499984741211,120.3000030517578,121.19000244140624,8547700,0.0003311060039374869,0.010404834356692894
2001-07-31,77.67552947998047,121.3499984741211,122.68000030517578,120.8000030517578,121.0,11918100,0.004137360416326841,0.010015670436919732
2001-08-01,78.16204071044922,122.11000061035156,122.6999969482422,121.5500030517578,121.97000122070312,11940800,0.00626289366120214,0.009932527912657477
2001-08-02,78.48208618164062,122.61000061035156,123.25,121.88999938964844,123.2300033569336,11070100,0.004094668720832084,0.009629921685198373
2001-08-03,78.05326080322266,121.94000244140624,122.36000061035156,120.9000015258789,122.36000061035156,10816300,-0.005464465913139871,0.009592768293848196
2001-08-06,77.0034408569336,120.3000030517578,121.51000213623048,120.0999984741211,121.3499984741211,8550100,-0.013449232055218974,0.008236261143663399
2001-08-07,77.30426025390625,120.7699966430664,121.1999969482422,119.91000366210938,120.2699966430664,8865100,0.003906846046432655,0.0073212427450901636
2001-08-08,75.8705062866211,118.52999877929688,121.16000366210938,118.43000030517578,120.12000274658205,15183800,-0.018547635389854378,0.009225896363061405
2001-08-09,76.09452819824219,118.87999725341795,118.97000122070312,117.86000061035156,118.6999969482422,14118500,0.0029528261007811807,0.008513242646796045
2001-08-10,76.35696411132812,119.29000091552734,119.83999633789062,117.33999633789062,118.8000030517578,11173300,0.003448886874007684,0.008489582659715425
2001-08-13,76.37615966796875,119.31999969482422,119.8499984741211,118.80999755859376,119.5999984741211,7431600,0.00025147773549027974,0.008487990129485925
2001-08-14,76.34415435791016,119.2699966430664,120.3499984741211,118.8000030517578,120.13999938964844,13178100,-0.0004190668109763651,0.008287137308545703
2001-08-15,75.68484497070312,118.23999786376952,119.61000061035156,118.08000183105467,119.2300033569336,8520600,-0.008635858206480163,0.008032585161971691
2001-08-16,75.94730377197266,118.6500015258789,118.75,117.0,117.8000030517578,10734700,0.003467554715129273,0.007971643848439144
2001-08-17,74.73113250732422,116.75,117.87000274658205,116.01000213623048,117.6500015258789,11604600,-0.016013497694431056,0.008936956158549836
2001-08-20,75.42240905761719,117.83000183105467,117.9000015258789,116.5500030517578,116.8000030517578,10417400,0.009250551015457686,0.00923384348344073
2001-08-21,74.13584899902344,115.81999969482422,118.54000091552734,115.8000030517578,117.8000030517578,14480800,-0.01705849193749831,0.01007676477962025
2001-08-22,74.9039535522461,117.0199966430664,117.43000030517578,115.77999877929688,116.75,11752300,0.010360878530513595,0.009617326030519907
2001-08-23,74.63508605957031,116.5999984741211,117.5199966430664,116.48999786376952,116.95999908447266,8744100,-0.0035891145188321483,0.00952250184179445
2001-08-24,76.18416595458984,119.0199966430664,119.12999725341795,116.73999786376952,117.20999908447266,11687700,0.02075470154900927,0.011881633826405613
2001-08-27,75.72965240478516,118.30999755859376,119.1999969482422,118.26000213623048,118.97000122070312,7425100,-0.005965376445118631,0.012019376847410054
2001-08-28,74.62230682373047,116.58000183105467,118.48999786376952,116.58000183105467,118.27999877929688,12046600,-0.014622565829082168,0.01278612806518871
2001-08-29,73.95658874511719,115.54000091552734,117.18000030517578,115.16999816894533,117.12999725341795,16180000,-0.008920920391084497,0.012802365632045879
2001-08-30,72.53560638427734,113.31999969482422,115.73999786376952,112.04000091552734,114.8499984741211,17692600,-0.019214135391310894,0.013660540609656427
2001-08-31,73.06687927246094,114.1500015258789,114.7699966430664,113.12999725341795,113.4000015258789,15985400,0.007324407282826684,0.013467522278565796
2001-09-04,72.5995864868164,113.41999816894533,116.16999816894533,113.37000274658205,113.8499984741211,24473400,-0.006395123496937272,0.01289002091472423
2001-09-05,72.7788314819336,113.6999969482422,114.19000244140624,111.9499969482422,113.6999969482422,21477100,0.0024686896827470495,0.012101966118271364
2001-09-06,70.90332794189453,110.7699966430664,113.3000030517578,110.7699966430664,112.6500015258789,21653000,-0.02576957241704736,0.013398533803043402
2001-09-07,69.59111785888672,108.72000122070312,111.25,108.62999725341795,110.0199966430664,33133900,-0.018506775160145317,0.013992667772937806
2001-09-10,70.44247436523438,110.0500030517578,110.3499984741211,107.6999969482422,107.6999969482422,23408700,0.012233276454391762,0.01227668232941922
2001-09-17,66.76193237304688,104.3000030517578,106.4000015258789,100.0,101.0,32388700,-0.05224897628849412,0.018620270347334968
2001-09-18,66.60188293457031,104.0500030517578,105.3000030517578,103.36000061035156,104.33000183105467,22029200,-0.002396931857000406,0.018855454626489205
2001-09-19,65.25772857666016,101.9499969482422,104.5,98.55999755859376,104.0999984741211,42771800,-0.020182662584555477,0.019043393638287394
2001-09-20,63.18379211425781,98.70999908447266,101.80999755859376,98.55999755859376,100.4000015258789,36210900,-0.03178026445076232,0.01994583461355886
2001-09-21,62.50211715698242,97.27999877929688,98.98999786376952,93.8000030517578,94.27999877929688,49782100,-0.014486883987832266,0.0185567115858167
2001-09-24,64.699462890625,100.6999969482422,101.16000366210938,99.05999755859376,99.72000122070312,25549600,0.03515623161863335,0.024555673683431502
2001-09-25,65.37405395507812,101.75,102.0,99.9000015258789,100.75,25466200,0.010427041544971205,0.025181530320404485
2001-09-26,65.14274597167969,101.38999938964844,102.4000015258789,100.43000030517578,102.3499984741211,18587500,-0.003538089536624711,0.024685200881290628
2001-09-27,65.70816802978516,102.2699966430664,102.29000091552734,100.0,101.25,20536800,0.00867932990152287,0.02496014495302255
2001-09-28,67.1024169921875,104.44000244140624,109.62000274658205,102.5,102.9800033569336,21687200,0.02121840099314154,0.02582859972354797
2001-10-01,66.99314880371094,104.2699966430664,104.31999969482422,102.83000183105467,103.9000015258789,20457400,-0.001627784319855885,0.019771268255964234
2001-10-02,67.8348159790039,105.58000183105467,105.58000183105467,103.6500015258789,104.0,19833100,0.01256358713113448,0.020120334090437245
2001-10-03,68.97200012207031,107.3499984741211,107.87999725341795,104.3499984741211,104.5999984741211,32045800,0.016764506652488187,0.019029946463614156
2001-10-04,69.02987670898438,107.44000244140624,108.97000122070312,106.75,108.29000091552734,32674100,0.0008384161021375292,0.014123889262463952
2001-10-05,68.89498138427734,107.2300033569336,107.62000274658205,105.5199966430664,107.25,29796100,-0.00195457073437022,0.012283956285859727
2001-10-08,68.44520568847656,106.52999877929688,107.3000030517578,105.87000274658205,106.2699966430664,12970300,-0.006528066359437035,0.009500663958311048
2001-10-09,68.0789566040039,105.95999908447266,106.75,105.5999984741211,106.61000061035156,15976300,-0.005350602659867754,0.009926087363280135
2001-10-10,69.5953140258789,108.31999969482422,108.5500030517578,105.5199966430664,105.8000030517578,19987400,0.022272561634038235,0.01101358409391973
2001-10-11,70.6746597290039,110.0,110.3000030517578,108.9499969482422,108.9499969482422,23006300,0.015509604042733827,0.011357264522899464
2001-10-12,70.35343170166016,109.5,109.88999938964844,107.3000030517578,109.1500015258789,31360500,-0.004545454545454519,0.010774148720070122
2001-10-15,70.22492980957031,109.3000030517578,109.4499969482422,108.05999755859376,108.62999725341795,16873000,-0.0018264561483306574,0.010787481385515215
2001-10-16,70.66825103759766,109.98999786376952,110.61000061035156,108.9499969482422,109.8000030517578,15877100,0.006312852632629706,0.010462182852071178
2001-10-17,69.164794921875,107.6500015258789,111.1500015258789,107.6500015258789,111.06999969482422,28542300,-0.02127462845111483,0.01214563916427081
2001-10-18,69.01704406738281,107.41999816894533,108.16000366210938,106.75,107.81999969482422,16510000,-0.0021365847995672427,0.012168633959852928
2001-10-19,68.97200012207031,107.3499984741211,107.91000366210938,106.01000213623048,107.0,21912500,-0.0006516449080006259,0.012151774788110189
2001-10-22,70.33414459228516,109.47000122070312,109.56999969482422,107.20999908447266,107.3000030517578,17540600,0.01974851212590467,0.013324872857318166
2001-10-23,69.97433471679688,108.91000366210938,110.27999877929688,108.37999725341795,109.95999908447266,22062500,-0.005115534414444123,0.013309083077813432
2001-10-24,69.7880630493164,108.62000274658205,109.4499969482422,108.22000122070312,108.9800033569336,16065200,-0.0026627573755947376,0.011470404536547674
2001-10-25,71.04088592529297,110.56999969482422,110.5999984741211,106.73999786376952,107.4499969482422,27467900,0.01795246638680026,0.011849226485644578
2001-10-26,70.88026428222656,110.31999969482422,111.79000091552734,109.66999816894533,109.9499969482422,18623300,-0.0022610111304152136,0.011761124070016329
2001-10-29,69.03631591796875,107.4499969482422,110.5500030517578,107.4499969482422,110.16000366210938,18727500,-0.026015253394862548,0.014525756245210446
2001-10-30,68.2074966430664,106.16000366210938,107.6999969482422,105.55999755859376,107.3499984741211,26178600,-0.012005521849890899,0.014570534263945023
2001-10-31,67.9761962890625,105.8000030517578,107.86000061035156,105.8000030517578,106.9000015258789,28124200,-0.0033911133942440275,0.01316868829219325
2001-11-01,69.71737670898438,108.51000213623048,109.01000213623048,105.6999969482422,106.5999984741211,29806800,0.025614357337465643,0.015730506327484236
2001-11-02,70.19277954101562,109.25,109.37999725341795,107.87000274658205,108.44000244140624,17575900,0.006819628137510136,0.015814149184071948
2001-11-05,71.11158752441406,110.68000030517578,111.08999633789062,109.9499969482422,110.12000274658205,15929500,0.013089247644629598,0.015101728961128694
2001-11-06,72.21666717529297,112.4000015258789,112.4800033569336,109.8499984741211,110.3499984741211,23245800,0.01554030733610956,0.015547599928375557
2001-11-07,72.12028503417969,112.25,113.12000274658205,111.63999938964844,111.7699966430664,19716000,-0.0013345331302719865,0.015496894631945405
2001-11-08,72.34517669677734,112.5999984741211,114.08000183105467,111.9000015258789,112.87000274658205,22563500,0.0031180264955108505,0.014635225000965344
2001-11-09,72.42227935791016,112.72000122070312,112.95999908447266,111.44000244140624,112.25,15895800,0.001065743767391103,0.014567344290941227
2001-11-12,71.97895812988281,112.02999877929688,112.6500015258789,110.0,111.0,26068800,-0.006121384261301044,0.011261749727645973
2001-11-13,73.59805297851562,114.5500030517578,114.5500030517578,113.18000030517578,113.44000244140624,15296200,0.022494013210027974,0.011013877394023494
2001-11-14,73.6687240600586,114.66000366210938,115.4000015258789,113.70999908447266,115.16999816894533,17571300,0.0009602846566654222,0.010605862906185133
2001-11-15,73.80363464355469,114.87000274658205,115.18000030517578,113.93000030517578,114.37000274658205,19470200,0.001831493788291727,0.008752819210671163
